Causa de muerte;Sexo;Edad;Periodo;Total
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1989;2.085
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1988;2.039
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1987;1.860
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1986;1.637
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1985;1.615
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1984;1.482
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1983;1.567
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1982;1.536
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1981;1.517
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Mujeres;Todas las edades;1980;1.621
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2020;10.588
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2019;10.288
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2018;10.319
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2017;10.144
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2016;9.776
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2015;9.888
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2014;8.919
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2013;8.360
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2012;8.424
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2011;7.836
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2010;7.568
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2009;7.305
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2008;6.808
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2007;6.427
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2006;6.214
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2005;6.166
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2004;5.630
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2003;5.807
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2002;5.112
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2001;4.858
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;2000;4.392
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1999;4.451
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1998;3.648
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1997;3.194
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1996;3.148
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1995;2.969
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1994;2.875
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1993;2.672
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1992;2.455
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1991;2.514
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1990;2.394
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1989;2.241
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1988;2.171
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1987;2.010
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1986;1.887
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1985;1.831
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1984;1.741
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1983;1.814
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1982;1.711
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1981;1.616
050-052  VI-VIII.Enfermedades del sistema nervioso y de los organos de los sentidos;Hombres;Todas las edades;1980;1.781
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2020;119.853
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2019;116.615
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2018;120.859
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2017;122.465
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2016;119.778
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2015;124.197
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2014;117.393
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2013;117.484
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2012;122.097
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2011;118.327
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2010;119.128
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2009;120.057
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2008;122.793
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2007;124.126
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2006;120.760
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2005;126.907
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2004;123.867
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2003;129.783
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2002;125.797
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2001;124.389
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;2000;125.723
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1999;131.774
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1998;131.628
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1997;128.338
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1996;129.565
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1995;128.435
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1994;127.691
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1993;130.479
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1992;128.548
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1991;132.439
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1990;129.224
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1989;128.672
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1988;128.873
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1987;126.282
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1986;127.617
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1985;131.198
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1984;126.804
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1983;130.531
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1982;123.986
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1981;127.586
053-061 IX.Enfermedades del sistema circulatorio;Total;Todas las edades;1980;125.887
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2020;63.907
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2019;62.104
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2018;64.897
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2017;66.286
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2016;64.471
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2015;67.736
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2014;63.812
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2013;63.997
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2012;66.905
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2011;64.492
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2010;64.722
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2009;65.242
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2008;67.052
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2007;67.128
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2006;65.327
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2005;69.165
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2004;67.508
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2003;71.057
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2002;68.739
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2001;67.932
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;2000;68.667
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1999;71.792
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1998;71.916
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1997;70.043
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1996;70.842
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1995;70.295
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1994;70.227
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1993;71.581
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1992;70.177
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1991;72.519
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1990;71.094
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1989;70.656
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1988;70.305
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1987;68.735
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1986;69.486
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1985;70.768
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1984;67.970
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1983;70.359
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1982;66.054
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1981;67.918
053-061 IX.Enfermedades del sistema circulatorio;Mujeres;Todas las edades;1980;66.766
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2020;55.946
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2019;54.511
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2018;55.962
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2017;56.179
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2016;55.307
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2015;56.461
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2014;53.581
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2013;53.487
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2012;55.192
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2011;53.835
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2010;54.406
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2009;54.815
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2008;55.741
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2007;56.998
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2006;55.433
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2005;57.742
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2004;56.359
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2003;58.726
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2002;57.058
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2001;56.457
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;2000;57.056
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1999;59.982
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1998;59.712
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1997;58.295
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1996;58.723
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1995;58.140
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1994;57.464
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1993;58.898
053-061 IX.Enfermedades del sistema circulatorio;Hombres;Todas las edades;1992;58.371
